Date;Country;Value;Semana
02/12/1997;Brazil;11.110;3
03/12/1997;Brazil;11.101;4
04/12/1997;Brazil;11.105;5
05/12/1997;Brazil;11.110;6
08/12/1997;Brazil;11.117;2
09/12/1997;Brazil;11.120;3
10/12/1997;Brazil;11.135;4
11/12/1997;Brazil;11.145;5
12/12/1997;Brazil;11.166;6
15/12/1997;Brazil;11.130;2
16/12/1997;Brazil;11.130;3
17/12/1997;Brazil;11.147;4
18/12/1997;Brazil;11.145;5
19/12/1997;Brazil;11.145;6
22/12/1997;Brazil;11.150;2
23/12/1997;Brazil;11.150;3
24/12/1997;Brazil;11.148;4
25/12/1997;Brazil;;5
26/12/1997;Brazil;11.157;6
29/12/1997;Brazil;11.157;2
30/12/1997;Brazil;11.165;3
31/12/1997;Brazil;11.165;4
01/01/1998;Brazil;;5
02/01/1998;Brazil;11.164;6
05/01/1998;Brazil;11.160;2
06/01/1998;Brazil;11.160;3
07/01/1998;Brazil;11.175;4
08/01/1998;Brazil;11.180;5
09/01/1998;Brazil;11.173;6
12/01/1998;Brazil;11.193;2
13/01/1998;Brazil;11.183;3
14/01/1998;Brazil;11.185;4
15/01/1998;Brazil;11.215;5
16/01/1998;Brazil;11.205;6
19/01/1998;Brazil;;2
20/01/1998;Brazil;11.210;3
21/01/1998;Brazil;11.210;4
22/01/1998;Brazil;11.210;5
23/01/1998;Brazil;11.215;6
26/01/1998;Brazil;11.215;2
27/01/1998;Brazil;11.225;3
28/01/1998;Brazil;11.230;4
29/01/1998;Brazil;11.230;5
30/01/1998;Brazil;11.235;6
02/02/1998;Brazil;11.235;2
03/02/1998;Brazil;11.245;3
04/02/1998;Brazil;11.242;4
05/02/1998;Brazil;11.245;5
06/02/1998;Brazil;11.255;6
09/02/1998;Brazil;11.255;2
10/02/1998;Brazil;11.262;3
11/02/1998;Brazil;11.265;4
12/02/1998;Brazil;11.262;5
13/02/1998;Brazil;11.277;6
16/02/1998;Brazil;;2
17/02/1998;Brazil;11.285;3
18/02/1998;Brazil;11.288;4
19/02/1998;Brazil;11.295;5
20/02/1998;Brazil;11.295;6
23/02/1998;Brazil;11.295;2
24/02/1998;Brazil;11.295;3
25/02/1998;Brazil;11.295;4
26/02/1998;Brazil;11.293;5
27/02/1998;Brazil;11.303;6
02/03/1998;Brazil;11.305;2
03/03/1998;Brazil;11.308;3
04/03/1998;Brazil;11.305;4
05/03/1998;Brazil;11.312;5
06/03/1998;Brazil;11.310;6
09/03/1998;Brazil;11.325;2
10/03/1998;Brazil;11.325;3
11/03/1998;Brazil;11.320;4
12/03/1998;Brazil;11.318;5
13/03/1998;Brazil;11.330;6
16/03/1998;Brazil;11.333;2
17/03/1998;Brazil;11.333;3
18/03/1998;Brazil;11.342;4
19/03/1998;Brazil;11.343;5
20/03/1998;Brazil;11.344;6
23/03/1998;Brazil;11.345;2
24/03/1998;Brazil;11.350;3
25/03/1998;Brazil;11.358;4
26/03/1998;Brazil;11.360;5
27/03/1998;Brazil;11.362;6
30/03/1998;Brazil;11.357;2
31/03/1998;Brazil;11.370;3
01/04/1998;Brazil;11.373;4
02/04/1998;Brazil;11.371;5
03/04/1998;Brazil;11.381;6
06/04/1998;Brazil;11.390;2
07/04/1998;Brazil;11.385;3
08/04/1998;Brazil;11.392;4
09/04/1998;Brazil;11.393;5
10/04/1998;Brazil;11.393;6
13/04/1998;Brazil;11.392;2
14/04/1998;Brazil;11.402;3
15/04/1998;Brazil;11.404;4
16/04/1998;Brazil;11.409;5
17/04/1998;Brazil;11.412;6
20/04/1998;Brazil;11.418;2
21/04/1998;Brazil;11.415;3
22/04/1998;Brazil;11.424;4
23/04/1998;Brazil;11.427;5
24/04/1998;Brazil;11.435;6
27/04/1998;Brazil;11.445;2
28/04/1998;Brazil;11.454;3
29/04/1998;Brazil;11.448;4
30/04/1998;Brazil;11.438;5
01/05/1998;Brazil;11.437;6
04/05/1998;Brazil;11.441;2
05/05/1998;Brazil;11.447;3
06/05/1998;Brazil;11.448;4
07/05/1998;Brazil;11.448;5
08/05/1998;Brazil;11.450;6
11/05/1998;Brazil;11.458;2
12/05/1998;Brazil;11.459;3
13/05/1998;Brazil;11.475;4
14/05/1998;Brazil;11.468;5
15/05/1998;Brazil;11.468;6
18/05/1998;Brazil;11.474;2
19/05/1998;Brazil;11.479;3
20/05/1998;Brazil;11.490;4
21/05/1998;Brazil;11.500;5
22/05/1998;Brazil;11.515;6
25/05/1998;Brazil;;2
26/05/1998;Brazil;11.530;3
27/05/1998;Brazil;11.513;4
28/05/1998;Brazil;11.497;5
29/05/1998;Brazil;11.502;6
01/06/1998;Brazil;11.523;2
02/06/1998;Brazil;11.516;3
03/06/1998;Brazil;11.517;4
04/06/1998;Brazil;11.514;5
05/06/1998;Brazil;11.525;6
08/06/1998;Brazil;11.528;2
09/06/1998;Brazil;11.536;3
10/06/1998;Brazil;11.550;4
11/06/1998;Brazil;11.536;5
12/06/1998;Brazil;11.551;6
15/06/1998;Brazil;11.544;2
16/06/1998;Brazil;11.545;3
17/06/1998;Brazil;11.550;4
18/06/1998;Brazil;11.556;5
19/06/1998;Brazil;11.555;6
22/06/1998;Brazil;11.552;2
23/06/1998;Brazil;11.547;3
24/06/1998;Brazil;11.557;4
25/06/1998;Brazil;11.557;5
26/06/1998;Brazil;11.567;6
29/06/1998;Brazil;11.563;2
30/06/1998;Brazil;11.565;3
01/07/1998;Brazil;11.568;4
02/07/1998;Brazil;11.568;5
03/07/1998;Brazil;11.568;6
06/07/1998;Brazil;11.581;2
07/07/1998;Brazil;11.585;3
08/07/1998;Brazil;11.610;4
09/07/1998;Brazil;11.617;5
10/07/1998;Brazil;11.600;6
13/07/1998;Brazil;11.628;2
14/07/1998;Brazil;11.628;3
15/07/1998;Brazil;11.613;4
16/07/1998;Brazil;11.623;5
17/07/1998;Brazil;11.612;6
20/07/1998;Brazil;11.602;2
21/07/1998;Brazil;11.606;3
22/07/1998;Brazil;11.635;4
23/07/1998;Brazil;11.648;5
24/07/1998;Brazil;11.654;6
27/07/1998;Brazil;11.660;2
28/07/1998;Brazil;11.632;3
29/07/1998;Brazil;11.626;4
30/07/1998;Brazil;11.620;5
31/07/1998;Brazil;11.632;6
03/08/1998;Brazil;11.651;2
04/08/1998;Brazil;11.662;3
05/08/1998;Brazil;11.663;4
06/08/1998;Brazil;11.673;5
07/08/1998;Brazil;11.680;6
10/08/1998;Brazil;11.695;2
11/08/1998;Brazil;11.687;3
12/08/1998;Brazil;11.707;4
13/08/1998;Brazil;11.715;5
14/08/1998;Brazil;11.717;6
17/08/1998;Brazil;11.730;2
18/08/1998;Brazil;11.740;3
19/08/1998;Brazil;11.740;4
20/08/1998;Brazil;11.737;5
21/08/1998;Brazil;11.750;6
24/08/1998;Brazil;11.747;2
25/08/1998;Brazil;11.728;3
26/08/1998;Brazil;11.730;4
27/08/1998;Brazil;11.765;5
28/08/1998;Brazil;11.763;6
31/08/1998;Brazil;11.770;2
01/09/1998;Brazil;11.770;3
02/09/1998;Brazil;11.770;4
03/09/1998;Brazil;11.783;5
04/09/1998;Brazil;11.780;6
07/09/1998;Brazil;;2
08/09/1998;Brazil;11.767;3
09/09/1998;Brazil;11.762;4
10/09/1998;Brazil;11.790;5
11/09/1998;Brazil;11.790;6
14/09/1998;Brazil;11.799;2
15/09/1998;Brazil;11.793;3
16/09/1998;Brazil;11.800;4
17/09/1998;Brazil;11.788;5
18/09/1998;Brazil;11.810;6
21/09/1998;Brazil;11.815;2
22/09/1998;Brazil;11.836;3
23/09/1998;Brazil;11.835;4
24/09/1998;Brazil;11.835;5
25/09/1998;Brazil;11.844;6
28/09/1998;Brazil;11.845;2
29/09/1998;Brazil;11.847;3
30/09/1998;Brazil;11.855;4
01/10/1998;Brazil;11.840;5
02/10/1998;Brazil;11.838;6
05/10/1998;Brazil;11.858;2
06/10/1998;Brazil;11.852;3
07/10/1998;Brazil;11.870;4
08/10/1998;Brazil;11.847;5
09/10/1998;Brazil;11.868;6
12/10/1998;Brazil;;2
13/10/1998;Brazil;11.875;3
14/10/1998;Brazil;11.885;4
15/10/1998;Brazil;11.883;5
16/10/1998;Brazil;11.885;6
19/10/1998;Brazil;11.900;2
20/10/1998;Brazil;11.889;3
21/10/1998;Brazil;11.900;4
22/10/1998;Brazil;11.901;5
23/10/1998;Brazil;11.910;6
26/10/1998;Brazil;11.910;2
27/10/1998;Brazil;12.000;3
28/10/1998;Brazil;11.920;4
29/10/1998;Brazil;11.918;5
30/10/1998;Brazil;11.919;6
02/11/1998;Brazil;11.930;2
03/11/1998;Brazil;11.920;3
04/11/1998;Brazil;11.900;4
05/11/1998;Brazil;11.890;5
06/11/1998;Brazil;11.881;6
09/11/1998;Brazil;11.897;2
10/11/1998;Brazil;11.905;3
11/11/1998;Brazil;;4
12/11/1998;Brazil;11.910;5
13/11/1998;Brazil;11.915;6
16/11/1998;Brazil;11.904;2
17/11/1998;Brazil;11.906;3
18/11/1998;Brazil;11.915;4
19/11/1998;Brazil;11.925;5
20/11/1998;Brazil;11.950;6
23/11/1998;Brazil;11.973;2
24/11/1998;Brazil;11.985;3
25/11/1998;Brazil;11.980;4
26/11/1998;Brazil;;5
27/11/1998;Brazil;12.005;6
30/11/1998;Brazil;12.010;2
01/12/1998;Brazil;12.016;3
02/12/1998;Brazil;12.020;4
03/12/1998;Brazil;12.024;5
04/12/1998;Brazil;12.022;6
07/12/1998;Brazil;12.030;2
08/12/1998;Brazil;12.028;3
09/12/1998;Brazil;12.033;4
10/12/1998;Brazil;12.030;5
11/12/1998;Brazil;12.043;6
14/12/1998;Brazil;12.050;2
15/12/1998;Brazil;12.050;3
16/12/1998;Brazil;12.050;4
17/12/1998;Brazil;12.053;5
18/12/1998;Brazil;12.065;6
21/12/1998;Brazil;12.090;2
22/12/1998;Brazil;12.072;3
23/12/1998;Brazil;12.075;4
24/12/1998;Brazil;12.075;5
25/12/1998;Brazil;;6
28/12/1998;Brazil;12.080;2
29/12/1998;Brazil;12.080;3
30/12/1998;Brazil;12.082;4
31/12/1998;Brazil;12.085;5
01/01/1999;Brazil;;6
04/01/1999;Brazil;12.074;2
05/01/1999;Brazil;12.075;3
06/01/1999;Brazil;12.110;4
07/01/1999;Brazil;12.100;5
08/01/1999;Brazil;12.095;6
11/01/1999;Brazil;12.099;2
12/01/1999;Brazil;12.108;3
13/01/1999;Brazil;13.210;4
14/01/1999;Brazil;13.200;5
15/01/1999;Brazil;14.800;6
18/01/1999;Brazil;;2
19/01/1999;Brazil;16.000;3
20/01/1999;Brazil;15.800;4
21/01/1999;Brazil;17.100;5
22/01/1999;Brazil;17.000;6
25/01/1999;Brazil;17.900;2
26/01/1999;Brazil;18.600;3
27/01/1999;Brazil;18.900;4
28/01/1999;Brazil;19.400;5
29/01/1999;Brazil;20.700;6
01/02/1999;Brazil;19.700;2
02/02/1999;Brazil;18.100;3
03/02/1999;Brazil;18.000;4
04/02/1999;Brazil;18.250;5
05/02/1999;Brazil;18.500;6
08/02/1999;Brazil;18.900;2
09/02/1999;Brazil;19.100;3
10/02/1999;Brazil;19.100;4
11/02/1999;Brazil;19.000;5
12/02/1999;Brazil;19.000;6
15/02/1999;Brazil;;2
16/02/1999;Brazil;19.100;3
17/02/1999;Brazil;19.300;4
18/02/1999;Brazil;19.100;5
19/02/1999;Brazil;19.400;6
22/02/1999;Brazil;19.600;2
23/02/1999;Brazil;20.400;3
24/02/1999;Brazil;20.100;4
25/02/1999;Brazil;20.400;5
26/02/1999;Brazil;20.900;6
01/03/1999;Brazil;20.500;2
02/03/1999;Brazil;21.700;3
03/03/1999;Brazil;22.000;4
04/03/1999;Brazil;21.100;5
05/03/1999;Brazil;20.000;6
08/03/1999;Brazil;19.750;2
09/03/1999;Brazil;19.200;3
10/03/1999;Brazil;18.700;4
11/03/1999;Brazil;18.950;5
12/03/1999;Brazil;19.100;6
15/03/1999;Brazil;18.800;2
16/03/1999;Brazil;18.600;3
17/03/1999;Brazil;18.900;4
18/03/1999;Brazil;18.700;5
19/03/1999;Brazil;18.550;6
22/03/1999;Brazil;18.700;2
23/03/1999;Brazil;18.550;3
24/03/1999;Brazil;18.450;4
25/03/1999;Brazil;18.050;5
26/03/1999;Brazil;17.700;6
29/03/1999;Brazil;17.750;2
30/03/1999;Brazil;17.350;3
31/03/1999;Brazil;17.200;4
01/04/1999;Brazil;17.300;5
02/04/1999;Brazil;17.350;6
05/04/1999;Brazil;17.300;2
06/04/1999;Brazil;17.300;3
07/04/1999;Brazil;17.350;4
08/04/1999;Brazil;17.250;5
09/04/1999;Brazil;17.100;6
12/04/1999;Brazil;17.100;2
13/04/1999;Brazil;16.650;3
14/04/1999;Brazil;16.700;4
15/04/1999;Brazil;16.700;5
16/04/1999;Brazil;16.750;6
19/04/1999;Brazil;16.750;2
20/04/1999;Brazil;17.250;3
21/04/1999;Brazil;17.400;4
22/04/1999;Brazil;17.020;5
23/04/1999;Brazil;16.900;6
26/04/1999;Brazil;17.020;2
27/04/1999;Brazil;17.071;3
28/04/1999;Brazil;16.950;4
29/04/1999;Brazil;16.710;5
30/04/1999;Brazil;16.625;6
03/05/1999;Brazil;16.680;2
04/05/1999;Brazil;16.780;3
05/05/1999;Brazil;16.860;4
06/05/1999;Brazil;16.740;5
07/05/1999;Brazil;16.720;6
10/05/1999;Brazil;16.530;2
11/05/1999;Brazil;16.490;3
12/05/1999;Brazil;16.600;4
13/05/1999;Brazil;16.550;5
14/05/1999;Brazil;16.580;6
17/05/1999;Brazil;16.720;2
18/05/1999;Brazil;16.700;3
19/05/1999;Brazil;16.700;4
20/05/1999;Brazil;16.975;5
21/05/1999;Brazil;17.050;6
24/05/1999;Brazil;17.030;2
25/05/1999;Brazil;17.530;3
26/05/1999;Brazil;17.280;4
27/05/1999;Brazil;17.200;5
28/05/1999;Brazil;17.340;6
31/05/1999;Brazil;;2
01/06/1999;Brazil;17.410;3
02/06/1999;Brazil;17.555;4
03/06/1999;Brazil;17.550;5
04/06/1999;Brazil;17.350;6
07/06/1999;Brazil;17.425;2
08/06/1999;Brazil;17.500;3
09/06/1999;Brazil;17.500;4
10/06/1999;Brazil;17.640;5
11/06/1999;Brazil;17.740;6
14/06/1999;Brazil;17.800;2
15/06/1999;Brazil;17.910;3
16/06/1999;Brazil;17.675;4
17/06/1999;Brazil;17.585;5
18/06/1999;Brazil;17.500;6
21/06/1999;Brazil;17.675;2
22/06/1999;Brazil;17.700;3
23/06/1999;Brazil;17.830;4
24/06/1999;Brazil;18.110;5
25/06/1999;Brazil;17.980;6
28/06/1999;Brazil;17.890;2
29/06/1999;Brazil;17.700;3
30/06/1999;Brazil;17.700;4
01/07/1999;Brazil;17.630;5
02/07/1999;Brazil;17.700;6
05/07/1999;Brazil;;2
06/07/1999;Brazil;17.755;3
07/07/1999;Brazil;17.800;4
08/07/1999;Brazil;17.925;5
09/07/1999;Brazil;18.050;6
12/07/1999;Brazil;18.200;2
13/07/1999;Brazil;18.350;3
14/07/1999;Brazil;18.070;4
15/07/1999;Brazil;18.270;5
16/07/1999;Brazil;18.100;6
19/07/1999;Brazil;17.950;2
20/07/1999;Brazil;18.000;3
21/07/1999;Brazil;18.120;4
22/07/1999;Brazil;18.275;5
23/07/1999;Brazil;18.190;6
26/07/1999;Brazil;18.190;2
27/07/1999;Brazil;18.170;3
28/07/1999;Brazil;17.875;4
29/07/1999;Brazil;17.960;5
30/07/1999;Brazil;17.900;6
02/08/1999;Brazil;18.140;2
03/08/1999;Brazil;18.300;3
04/08/1999;Brazil;18.210;4
05/08/1999;Brazil;18.500;5
06/08/1999;Brazil;18.500;6
09/08/1999;Brazil;18.460;2
10/08/1999;Brazil;18.825;3
11/08/1999;Brazil;18.710;4
12/08/1999;Brazil;18.530;5
13/08/1999;Brazil;18.720;6
16/08/1999;Brazil;18.850;2
17/08/1999;Brazil;18.870;3
18/08/1999;Brazil;18.920;4
19/08/1999;Brazil;19.200;5
20/08/1999;Brazil;19.925;6
23/08/1999;Brazil;18.620;2
24/08/1999;Brazil;19.025;3
25/08/1999;Brazil;19.360;4
26/08/1999;Brazil;19.100;5
27/08/1999;Brazil;19.400;6
30/08/1999;Brazil;19.480;2
31/08/1999;Brazil;19.250;3
01/09/1999;Brazil;19.170;4
02/09/1999;Brazil;19.240;5
03/09/1999;Brazil;19.030;6
06/09/1999;Brazil;;2
07/09/1999;Brazil;19.050;3
08/09/1999;Brazil;18.970;4
09/09/1999;Brazil;18.730;5
10/09/1999;Brazil;18.570;6
13/09/1999;Brazil;18.850;2
14/09/1999;Brazil;18.975;3
15/09/1999;Brazil;18.800;4
16/09/1999;Brazil;18.825;5
17/09/1999;Brazil;18.900;6
20/09/1999;Brazil;18.740;2
21/09/1999;Brazil;18.800;3
22/09/1999;Brazil;18.960;4
23/09/1999;Brazil;18.910;5
24/09/1999;Brazil;19.175;6
27/09/1999;Brazil;19.230;2
28/09/1999;Brazil;19.370;3
29/09/1999;Brazil;19.220;4
30/09/1999;Brazil;19.210;5
01/10/1999;Brazil;19.230;6
04/10/1999;Brazil;19.410;2
05/10/1999;Brazil;19.500;3
06/10/1999;Brazil;19.640;4
07/10/1999;Brazil;19.330;5
08/10/1999;Brazil;19.500;6
11/10/1999;Brazil;;2
12/10/1999;Brazil;19.500;3
13/10/1999;Brazil;19.610;4
14/10/1999;Brazil;19.640;5
15/10/1999;Brazil;19.880;6
18/10/1999;Brazil;19.880;2
19/10/1999;Brazil;19.900;3
20/10/1999;Brazil;20.070;4
21/10/1999;Brazil;19.940;5
22/10/1999;Brazil;19.800;6
25/10/1999;Brazil;19.790;2
26/10/1999;Brazil;19.840;3
27/10/1999;Brazil;19.970;4
28/10/1999;Brazil;19.800;5
29/10/1999;Brazil;19.530;6
01/11/1999;Brazil;19.440;2
02/11/1999;Brazil;19.430;3
03/11/1999;Brazil;19.430;4
04/11/1999;Brazil;19.150;5
05/11/1999;Brazil;19.170;6
08/11/1999;Brazil;19.290;2
09/11/1999;Brazil;19.300;3
10/11/1999;Brazil;19.370;4
11/11/1999;Brazil;;5
12/11/1999;Brazil;19.360;6
15/11/1999;Brazil;19.350;2
16/11/1999;Brazil;19.330;3
17/11/1999;Brazil;19.340;4
18/11/1999;Brazil;19.300;5
19/11/1999;Brazil;19.340;6
22/11/1999;Brazil;19.330;2
23/11/1999;Brazil;19.330;3
24/11/1999;Brazil;19.310;4
25/11/1999;Brazil;;5
26/11/1999;Brazil;19.260;6
29/11/1999;Brazil;19.210;2
30/11/1999;Brazil;19.230;3
01/12/1999;Brazil;19.200;4
02/12/1999;Brazil;18.940;5
03/12/1999;Brazil;18.780;6
06/12/1999;Brazil;18.680;2
07/12/1999;Brazil;18.600;3
08/12/1999;Brazil;18.640;4
09/12/1999;Brazil;18.660;5
10/12/1999;Brazil;18.660;6
13/12/1999;Brazil;18.560;2
14/12/1999;Brazil;18.470;3
15/12/1999;Brazil;18.520;4
16/12/1999;Brazil;18.430;5
17/12/1999;Brazil;18.000;6
20/12/1999;Brazil;18.120;2
21/12/1999;Brazil;18.270;3
22/12/1999;Brazil;18.210;4
23/12/1999;Brazil;18.310;5
24/12/1999;Brazil;18.320;6
27/12/1999;Brazil;18.330;2
28/12/1999;Brazil;18.320;3
29/12/1999;Brazil;18.140;4
30/12/1999;Brazil;17.920;5
31/12/1999;Brazil;18.090;6
03/01/2000;Brazil;18.050;2
04/01/2000;Brazil;18.405;3
05/01/2000;Brazil;18.560;4
06/01/2000;Brazil;18.400;5
07/01/2000;Brazil;18.310;6
10/01/2000;Brazil;18.190;2
11/01/2000;Brazil;18.225;3
12/01/2000;Brazil;18.350;4
13/01/2000;Brazil;18.140;5
14/01/2000;Brazil;18.050;6
17/01/2000;Brazil;;2
18/01/2000;Brazil;17.942;3
19/01/2000;Brazil;17.930;4
20/01/2000;Brazil;17.785;5
21/01/2000;Brazil;17.800;6
24/01/2000;Brazil;17.680;2
25/01/2000;Brazil;17.800;3
26/01/2000;Brazil;17.810;4
27/01/2000;Brazil;17.800;5
28/01/2000;Brazil;17.900;6
31/01/2000;Brazil;18.020;2
01/02/2000;Brazil;17.950;3
02/02/2000;Brazil;17.850;4
03/02/2000;Brazil;17.750;5
04/02/2000;Brazil;17.730;6
07/02/2000;Brazil;17.700;2
08/02/2000;Brazil;17.650;3
09/02/2000;Brazil;17.700;4
10/02/2000;Brazil;17.700;5
11/02/2000;Brazil;17.670;6
14/02/2000;Brazil;17.690;2
15/02/2000;Brazil;17.830;3
16/02/2000;Brazil;17.750;4
17/02/2000;Brazil;17.770;5
18/02/2000;Brazil;17.770;6
21/02/2000;Brazil;;2
22/02/2000;Brazil;17.850;3
23/02/2000;Brazil;17.900;4
24/02/2000;Brazil;17.820;5
25/02/2000;Brazil;17.740;6
28/02/2000;Brazil;17.790;2
29/02/2000;Brazil;17.690;3
01/03/2000;Brazil;17.690;4
02/03/2000;Brazil;17.590;5
03/03/2000;Brazil;17.440;6
06/03/2000;Brazil;17.470;2
07/03/2000;Brazil;17.470;3
08/03/2000;Brazil;17.540;4
09/03/2000;Brazil;17.350;5
10/03/2000;Brazil;17.380;6
13/03/2000;Brazil;17.490;2
14/03/2000;Brazil;17.380;3
15/03/2000;Brazil;17.402;4
16/03/2000;Brazil;17.360;5
17/03/2000;Brazil;17.370;6
20/03/2000;Brazil;17.400;2
21/03/2000;Brazil;17.395;3
22/03/2000;Brazil;17.290;4
23/03/2000;Brazil;17.230;5
24/03/2000;Brazil;17.300;6
27/03/2000;Brazil;17.360;2
28/03/2000;Brazil;17.490;3
29/03/2000;Brazil;17.400;4
30/03/2000;Brazil;17.530;5
31/03/2000;Brazil;17.420;6
03/04/2000;Brazil;17.420;2
04/04/2000;Brazil;17.450;3
05/04/2000;Brazil;17.550;4
06/04/2000;Brazil;17.450;5
07/04/2000;Brazil;17.460;6
10/04/2000;Brazil;17.380;2
11/04/2000;Brazil;17.475;3
12/04/2000;Brazil;17.480;4
13/04/2000;Brazil;17.640;5
14/04/2000;Brazil;17.860;6
17/04/2000;Brazil;17.890;2
18/04/2000;Brazil;17.660;3
19/04/2000;Brazil;17.660;4
20/04/2000;Brazil;17.810;5
21/04/2000;Brazil;17.790;6
24/04/2000;Brazil;17.900;2
25/04/2000;Brazil;17.900;3
26/04/2000;Brazil;17.990;4
27/04/2000;Brazil;18.110;5
28/04/2000;Brazil;18.050;6
01/05/2000;Brazil;18.070;2
02/05/2000;Brazil;18.000;3
03/05/2000;Brazil;18.160;4
04/05/2000;Brazil;18.140;5
05/05/2000;Brazil;18.125;6
08/05/2000;Brazil;18.050;2
09/05/2000;Brazil;18.075;3
10/05/2000;Brazil;18.180;4
11/05/2000;Brazil;18.200;5
12/05/2000;Brazil;18.300;6
15/05/2000;Brazil;18.450;2
16/05/2000;Brazil;18.230;3
17/05/2000;Brazil;18.330;4
18/05/2000;Brazil;18.310;5
19/05/2000;Brazil;18.430;6
22/05/2000;Brazil;18.540;2
23/05/2000;Brazil;18.520;3
24/05/2000;Brazil;18.530;4
25/05/2000;Brazil;18.460;5
26/05/2000;Brazil;18.410;6
29/05/2000;Brazil;;2
30/05/2000;Brazil;18.325;3
31/05/2000;Brazil;18.270;4
01/06/2000;Brazil;18.210;5
02/06/2000;Brazil;18.070;6
05/06/2000;Brazil;17.940;2
06/06/2000;Brazil;17.930;3
07/06/2000;Brazil;18.040;4
08/06/2000;Brazil;17.990;5
09/06/2000;Brazil;18.025;6
12/06/2000;Brazil;18.050;2
13/06/2000;Brazil;18.120;3
14/06/2000;Brazil;18.125;4
15/06/2000;Brazil;18.120;5
16/06/2000;Brazil;18.080;6
19/06/2000;Brazil;18.050;2
20/06/2000;Brazil;18.000;3
21/06/2000;Brazil;18.150;4
22/06/2000;Brazil;18.130;5
23/06/2000;Brazil;18.220;6
26/06/2000;Brazil;18.280;2
27/06/2000;Brazil;18.230;3
28/06/2000;Brazil;18.200;4
29/06/2000;Brazil;18.170;5
30/06/2000;Brazil;18.040;6
03/07/2000;Brazil;18.090;2
04/07/2000;Brazil;;3
05/07/2000;Brazil;18.050;4
06/07/2000;Brazil;17.980;5
07/07/2000;Brazil;17.990;6
10/07/2000;Brazil;18.000;2
11/07/2000;Brazil;17.990;3
12/07/2000;Brazil;18.050;4
13/07/2000;Brazil;18.090;5
14/07/2000;Brazil;18.120;6
17/07/2000;Brazil;18.000;2
18/07/2000;Brazil;17.980;3
19/07/2000;Brazil;18.070;4
20/07/2000;Brazil;18.015;5
21/07/2000;Brazil;17.940;6
24/07/2000;Brazil;17.970;2
25/07/2000;Brazil;17.900;3
26/07/2000;Brazil;17.930;4
27/07/2000;Brazil;17.845;5
28/07/2000;Brazil;17.860;6
31/07/2000;Brazil;17.760;2
01/08/2000;Brazil;17.860;3
02/08/2000;Brazil;17.920;4
03/08/2000;Brazil;18.020;5
04/08/2000;Brazil;17.930;6
07/08/2000;Brazil;17.960;2
08/08/2000;Brazil;18.000;3
09/08/2000;Brazil;17.965;4
10/08/2000;Brazil;17.980;5
11/08/2000;Brazil;17.960;6
14/08/2000;Brazil;18.040;2
15/08/2000;Brazil;18.050;3
16/08/2000;Brazil;18.080;4
17/08/2000;Brazil;18.090;5
18/08/2000;Brazil;18.170;6
21/08/2000;Brazil;18.210;2
22/08/2000;Brazil;18.180;3
23/08/2000;Brazil;18.180;4
24/08/2000;Brazil;18.220;5
25/08/2000;Brazil;18.230;6
28/08/2000;Brazil;18.290;2
29/08/2000;Brazil;18.320;3
30/08/2000;Brazil;18.241;4
31/08/2000;Brazil;18.200;5
01/09/2000;Brazil;18.240;6
04/09/2000;Brazil;;2
05/09/2000;Brazil;18.278;3
06/09/2000;Brazil;18.210;4
07/09/2000;Brazil;18.221;5
08/09/2000;Brazil;18.220;6
11/09/2000;Brazil;18.187;2
12/09/2000;Brazil;18.270;3
13/09/2000;Brazil;18.350;4
14/09/2000;Brazil;18.330;5
15/09/2000;Brazil;18.445;6
18/09/2000;Brazil;18.590;2
19/09/2000;Brazil;18.550;3
20/09/2000;Brazil;18.570;4
21/09/2000;Brazil;18.540;5
22/09/2000;Brazil;18.575;6
25/09/2000;Brazil;18.440;2
26/09/2000;Brazil;18.517;3
27/09/2000;Brazil;18.490;4
28/09/2000;Brazil;18.482;5
29/09/2000;Brazil;18.440;6
02/10/2000;Brazil;18.470;2
03/10/2000;Brazil;18.480;3
04/10/2000;Brazil;18.520;4
05/10/2000;Brazil;18.520;5
06/10/2000;Brazil;18.550;6
09/10/2000;Brazil;;2
10/10/2000;Brazil;18.550;3
11/10/2000;Brazil;18.600;4
12/10/2000;Brazil;18.620;5
13/10/2000;Brazil;18.770;6
16/10/2000;Brazil;18.710;2
17/10/2000;Brazil;18.735;3
18/10/2000;Brazil;18.760;4
19/10/2000;Brazil;18.750;5
20/10/2000;Brazil;18.820;6
23/10/2000;Brazil;18.930;2
24/10/2000;Brazil;19.010;3
25/10/2000;Brazil;19.250;4
26/10/2000;Brazil;19.460;5
27/10/2000;Brazil;19.310;6
30/10/2000;Brazil;19.185;2
31/10/2000;Brazil;19.080;3
01/11/2000;Brazil;19.090;4
02/11/2000;Brazil;19.190;5
03/11/2000;Brazil;19.370;6
06/11/2000;Brazil;19.410;2
07/11/2000;Brazil;19.545;3
08/11/2000;Brazil;19.550;4
09/11/2000;Brazil;19.630;5
10/11/2000;Brazil;19.510;6
13/11/2000;Brazil;19.590;2
14/11/2000;Brazil;19.450;3
15/11/2000;Brazil;19.490;4
16/11/2000;Brazil;19.475;5
17/11/2000;Brazil;19.680;6
20/11/2000;Brazil;19.290;2
21/11/2000;Brazil;19.260;3
22/11/2000;Brazil;19.290;4
23/11/2000;Brazil;;5
24/11/2000;Brazil;19.590;6
27/11/2000;Brazil;19.625;2
28/11/2000;Brazil;19.800;3
